state,best,wins
002021101,7,11
002021102,7,13
002021110,8,15
002021111,-3,-1
002021112,3,4
002021120,8,13
002021121,3,2
002021122,3,4
002021200,-2,1
002021201,-2,1
002021202,-2,1
002021210,-2,1
002021211,-2,1
002021212,-2,1
002021220,-2,1
002021221,-2,1
002021222,-2,1
002022000,8,219
002022001,7,64
002022002,-2,1
002022010,8,56
002022011,6,14
002022012,-2,1
002022020,8,40
002022021,6,15
002022022,-2,1
002022100,8,60
002022101,7,13
002022102,-2,1
002022110,8,14
002022111,-3,-1
002022112,-2,1
002022120,8,15
002022121,3,4
002022122,-2,1
002022200,-2,1
002022201,-2,1
002022202,-2,1
002022210,-2,1
002022211,-2,1
002022212,-2,1
002022220,-2,1
002022221,-2,1
002022222,-2,1
002100000,8,3108
002100001,7,448
002100002,7,393
002100010,8,504
002100011,6,67
002100012,6,86
002100020,8,464
002100021,6,78
002100022,6,72
002100100,0,321
002100101,7,50
002100102,0,67
002100110,8,44
002100111,-3,-1
002100112,0,17
002100120,0,55
002100121,0,11
002100122,0,17
002100200,8,405
002100201,7,88
002100202,7,56
002100210,8,88
002100211,5,21
002100212,5,18
002100220,8,64
002100221,5,17
002100222,-2,1
002101000,4,389
002101001,4,73
002101002,4,79
002101010,4,73
002101011,6,14
002101012,4,19
002101020,4,67
002101021,4,15
002101022,4,17
002101100,4,50
002101101,7,9
002101102,4,14
002101110,8,9
002101111,-3,-1
002101112,4,4
002101120,4,10
002101121,4,4
002101122,4,4
002101200,4,65
002101201,4,16
002101202,4,14
002101210,4,16
002101211,4,5
002101212,4,5
002101220,4,14
002101221,4,5
002101222,-2,1
002102000,8,401
002102001,7,90
002102002,-2,1
002102010,8,86
002102011,6,19
002102012,-2,1
002102020,8,72
002102021,6,16
002102022,-2,1
002102100,0,55
002102101,7,10
002102102,-2,1
002102110,8,12
002102111,-3,-1
002102112,-2,1
002102120,0,13
002102121,0,3
002102122,-2,1
002102200,8,68
002102201,7,17
002102202,-2,1
002102210,8,18
002102211,4,6
002102212,-2,1
002102220,8,18
002102221,4,4
002102222,-2,1
002110000,5,317
002110001,5,44
002110002,5,57
002110010,5,38
002110011,6,4
002110012,5,12
002110020,5,61
002110021,5,10
002110022,5,14
002110100,5,44
002110101,7,9
002110102,5,12
002110110,8,4
002110111,-3,-1
002110112,5,3
002110120,5,10
002110121,5,4
002110122,5,4
002110200,5,73
002110201,5,14
002110202,5,14
002110210,5,14
002110211,5,3
002110212,5,4
002110220,5,13
002110221,5,4
002110222,-2,1
002111000,-3,-1
002111001,-3,-1
002111002,-3,-1
002111010,-3,-1
002111011,-3,-1
002111012,-3,-1
002111020,-3,-1
002111021,-3,-1
002111022,-3,-1
002111100,-3,-1
002111101,-3,-1
002111102,-3,-1
002111110,-3,-1
002111111,-3,-1
002111112,-3,-1
002111120,-3,-1
002111121,-3,-1
002111122,-3,-1
002111200,-3,-1
002111201,-3,-1
002111202,-3,-1
002111210,-3,-1
002111211,-3,-1
002111212,-3,-1
002111220,-3,-1
002111221,-3,-1
002111222,-3,-1
002112000,8,74
002112001,0,15
002112002,-2,1
002112010,1,17
002112011,6,3
002112012,-2,1
002112020,8,17
002112021,0,3
002112022,-2,1
002112100,0,13
002112101,7,4
002112102,-2,1
002112110,8,3
002112111,-3,-1
002112112,-2,1
002112120,0,3
002112121,0,1
002112122,-2,1
002112200,8,17
002112201,0,5
002112202,-2,1
002112210,1,5
002112211,1,2
002112212,-2,1
002112220,8,4
002112221,0,1
002112222,-2,1
002120000,8,381
002120001,7,76
002120002,7,56
002120010,8,88
002120011,6,16
002120012,6,15
002120020,8,64
002120021,6,14
002120022,6,12
002120100,0,67
002120101,7,10
002120102,0,14
002120110,8,14
002120111,-3,-1
002120112,0,5
002120120,0,13
002120121,0,3
002120122,0,5
002120200,-2,1
002120201,-2,1
002120202,-2,1
002120210,-2,1
002120211,-2,1
002120212,-2,1
002120220,-2,1
002120221,-2,1
002120222,-2,1
002121000,8,82
002121001,7,17
002121002,7,18
002121010,8,21
002121011,6,5
002121012,6,6
002121020,8,18
002121021,6,4
002121022,6,6
002121100,0,15
002121101,7,4
002121102,0,5
002121110,8,4
002121111,-3,-1
002121112,0,2
002121120,0,3
002121121,0,1
002121122,0,2
002121200,-2,1
002121201,-2,1
002121202,-2,1
002121210,-2,1
002121211,-2,1
002121212,-2,1
002121220,-2,1
002121221,-2,1
002121222,-2,1
002122000,8,64
002122001,7,17
002122002,-2,1
002122010,8,18
002122011,6,5
002122012,-2,1
002122020,8,15
002122021,6,4
002122022,-2,1
002122100,0,13
002122101,7,4
002122102,-2,1
002122110,8,4
002122111,-3,-1
002122112,-2,1
002122120,0,3
002122121,0,1
002122122,-2,1
002122200,-2,1
002122201,-2,1
002122202,-2,1
002122210,-2,1
002122211,-2,1
002122212,-2,1
002122220,-2,1
002122221,-2,1
002122222,-2,1
002200000,8,2864
002200001,7,480
002200002,7,425
002200010,8,464
002200011,6,73
002200012,6,72
002200020,8,552
002200021,6,90
002200022,6,80
002200100,8,400
002200101,7,55
002200102,7,52
002200110,8,55
002200111,-3,-1
002200112,5,17
002200120,8,60
002200121,5,16
002200122,5,21
002200200,8,346
002200201,7,74
002200202,7,40
002200210,8,64
002200211,5,18
002200212,5,15
002200220,8,60
002200221,5,18
002200222,-2,1
002201000,8,432
002201001,7,84
002201002,7,60
002201010,8,84
002201011,6,19
002201012,6,16
002201020,8,72
002201021,6,20
002201022,6,21
002201100,8,54
002201101,7,11
002201102,7,8
002201110,8,11
002201111,-3,-1
002201112,4,2
002201120,8,8
002201121,4,2
002201122,4,0
002201200,8,68
002201201,7,18
002201202,7,15
002201210,8,14
002201211,4,6
002201212,4,4
002201220,8,15
002201221,4,6
002201222,-2,1
002202000,8,346
002202001,7,78
002202002,-2,1
002202010,8,72
002202011,6,17
002202012,-2,1
002202020,8,80
002202021,6,21
002202022,-2,1
002202100,8,64
002202101,7,13
002202102,-2,1
002202110,8,14
002202111,-3,-1
002202112,-2,1
002202120,8,18
002202121,4,4
002202122,-2,1
002202200,8,60
002202201,7,18
002202202,-2,1
002202210,8,15
002202211,4,6
002202212,-2,1
002202220,8,15
002202221,4,6
002202222,-2,1
002210000,8,432
002210001,0,61
002210002,7,60
002210010,1,61
002210011,6,9
002210012,1,13
002210020,8,78
002210021,0,15
002210022,6,18
002210100,8,66
002210101,7,10
002210102,7,13
002210110,8,10
002210111,-3,-1
002210112,1,3
002210120,8,12
002210121,0,3
002210122,5,2
002210200,8,78
002210201,0,16
002210202,7,15
002210210,1,13
002210211,1,4
002210212,1,3
002210220,8,18
002210221,0,5
002210222,-2,1
002211000,8,72
002211001,0,15
002211002,7,12
002211010,1,15
002211011,6,3
002211012,1,3
002211020,8,16
002211021,0,3
002211022,6,2
002211100,8,12
002211101,7,4
002211102,7,2
002211110,8,4
002211111,-3,-1
002211112,1,1
002211120,8,2
002211121,0,1
002211122,1,0
002211200,8,17
002211201,0,5
002211202,7,4
002211210,1,5
002211211,1,2
002211212,1,1
002211220,8,6
002211221,0,2
002211222,-2,1
002212000,8,78
002212001,0,15
002212002,-2,1
002212010,1,17
002212011,6,3
002212012,-2,1
002212020,8,21
002212021,0,3
002212022,-2,1
002212100,8,17
002212101,7,4
002212102,-2,1
002212110,8,4
002212111,-3,-1
002212112,-2,1
002212120,8,4
002212121,0,1
002212122,-2,1
002212200,8,18
002212201,0,5
002212202,-2,1
002212210,1,5
002212211,1,2
002212212,-2,1
002212220,8,6
002212221,0,2
002212222,-2,1
002220000,8,322
002220001,7,64
002220002,7,60
002220010,8,64
002220011,6,14
002220012,6,15
002220020,8,60
002220021,6,15
002220022,6,12
002220100,8,60
002220101,7,13
002220102,7,18
002220110,8,13
002220111,-3,-1
002220112,5,4
002220120,8,18
002220121,5,4
002220122,5,6
002220200,-2,1
002220201,-2,1
002220202,-2,1
002220210,-2,1
002220211,-2,1
002220212,-2,1
002220220,-2,1
002220221,-2,1
002220222,-2,1
002221000,8,64
002221001,7,17
002221002,7,18
002221010,8,17
002221011,6,5
002221012,6,4
002221020,8,18
002221021,6,4
002221022,6,6
002221100,8,12
002221101,7,3
002221102,7,2
002221110,8,3
002221111,-3,-1
002221112,1,1
002221120,8,2
002221121,1,1
002221122,1,2
002221200,-2,1
002221201,-2,1
002221202,-2,1
002221210,-2,1
002221211,-2,1
002221212,-2,1
002221220,-2,1
002221221,-2,1
002221222,-2,1
002222000,-2,1
002222001,-2,1
002222002,-2,1
002222010,-2,1
002222011,-2,1
002222012,-2,1
002222020,-2,1
002222021,-2,1
002222022,-2,1
002222100,-2,1
002222101,-2,1
002222102,-2,1
002222110,-2,1
002222111,-3,-1
002222112,-2,1
002222120,-2,1
002222121,-2,1
002222122,-2,1
002222200,-2,1
002222201,-2,1
002222202,-2,1
002222210,-2,1
002222211,-2,1
002222212,-2,1
002222220,-2,1
002222221,-2,1
002222222,-2,1
010000000,8,22296
010000001,7,2762
010000002,7,3108
010000010,4,2331
010000011,6,242
010000012,4,389
010000020,8,3058
010000021,6,384
010000022,6,401
010000100,8,2762
010000101,7,301
010000102,7,448
010000110,8,242
010000111,-3,-1
010000112,4,73
010000120,8,384
010000121,5,90
010000122,5,90
010000200,8,3108
010000201,7,448
010000202,7,393
010000210,4,389
010000211,4,73
010000212,4,79
010000220,8,401
010000221,5,90
010000222,-2,1
010001000,8,3016
010001001,2,341
010001002,7,488
010001010,4,381
010001011,6,33
010001012,4,79
010001020,8,440
010001021,2,73
010001022,6,80
010001100,8,440
010001101,7,38
010001102,7,90
010001110,8,44
010001111,-3,-1
010001112,4,19
010001120,8,90
010001121,2,19
010001122,4,20
010001200,8,504
010001201,2,67
010001202,7,86
010001210,4,73
010001211,4,14
010001212,4,19
010001220,8,86
010001221,2,19
010001222,-2,1
010002000,8,2948
010002001,7,400
010002002,7,417
010002010,4,357
010002011,6,50
010002012,4,67
010002020,8,472
010002021,6,72
010002022,6,76
010002100,8,416
010002101,7,61
010002102,7,80
010002110,8,44
010002111,-3,-1
010002112,4,17
010002120,8,78
010002121,4,16
010002122,4,21
010002200,8,464
010002201,7,78
010002202,7,72
010002210,4,67
010002211,4,15
010002212,4,17
010002220,8,72
010002221,4,16
010002222,-2,1
010010000,7,1679
010010001,7,202
010010002,7,317
010010010,-3,-1
010010011,-3,-1
010010012,-3,-1
010010020,8,400
010010021,0,67
010010022,6,74
010010100,7,202
010010101,7,27
010010102,7,44
010010110,-3,-1
010010111,-3,-1
010010112,-3,-1
010010120,2,67
010010121,2,14
010010122,2,15
010010200,7,317
010010201,7,44
010010202,7,57
010010210,-3,-1
010010211,-3,-1
010010212,-3,-1
010010220,8,74
010010221,0,15
010010222,-2,1
010011000,7,162
010011001,7,16
010011002,7,44
010011010,-3,-1
010011011,-3,-1
010011012,-3,-1
010011020,3,61
010011021,3,9
010011022,3,13
010011100,7,27
010011101,7,4
010011102,7,9
010011110,-3,-1
010011111,-3,-1
010011112,-3,-1
010011120,3,14
010011121,3,3
010011122,3,4
010011200,7,38
010011201,7,4
010011202,7,12
010011210,-3,-1
010011211,-3,-1
010011212,-3,-1
010011220,3,17
010011221,3,3
010011222,-2,1
010012000,7,297
010012001,7,50
010012002,7,61
010012010,-3,-1
010012011,-3,-1
010012012,-3,-1
010012020,8,78
010012021,0,11
010012022,6,18
010012100,7,44
010012101,7,9
010012102,7,12
010012110,-3,-1
010012111,-3,-1
010012112,-3,-1
010012120,2,15
010012121,2,4
010012122,2,5
010012200,7,61
010012201,7,10
010012202,7,14
010012210,-3,-1
010012211,-3,-1
010012212,-3,-1
010012220,8,17
010012221,0,3
010012222,-2,1
010020000,8,3090
010020001,7,416
010020002,7,381
010020010,8,504
010020011,6,73
010020012,6,82
010020020,8,448
010020021,6,72
010020022,6,64
010020100,8,416
010020101,7,67
010020102,7,76
010020110,8,73
010020111,-3,-1
010020112,5,17
010020120,8,72
010020121,5,12
010020122,5,17
010020200,8,381
010020201,7,76
010020202,7,56
010020210,8,82
010020211,5,17
010020212,5,18
010020220,8,64
010020221,5,17
010020222,-2,1
010021000,8,484
010021001,2,79
010021002,7,82
010021010,8,102
010021011,6,14
010021012,6,17
010021020,8,84
010021021,2,11
010021022,6,14
010021100,8,96
010021101,7,14
010021102,7,17
010021110,8,19
010021111,-3,-1
010021112,3,6
010021120,8,16
010021121,2,5
010021122,3,6
010021200,8,88
010021201,2,16
010021202,7,15
010021210,8,21
010021211,2,5
010021212,3,6
010021220,8,18
010021221,2,5
010021222,-2,1
010022000,8,377
010022001,7,68
010022002,7,56
010022010,8,80
010022011,6,13
010022012,6,15
010022020,8,72
010022021,6,13
010022022,6,12
010022100,8,74
010022101,7,13
010022102,7,15
010022110,8,17
010022111,-3,-1
010022112,3,6
010022120,8,17
010022121,3,4
010022122,3,6
010022200,8,64
010022201,7,14
010022202,7,12
010022210,8,18
010022211,3,4
010022212,3,6
010022220,8,15
010022221,3,4
010022222,-2,1
010100000,8,3016
010100001,7,440
010100002,7,504
010100010,4,381
010100011,6,44
010100012,4,73
010100020,8,440
010100021,6,90
010100022,6,86
010100100,0,341
010100101,7,38
010100102,0,67
010100110,8,33
010100111,-3,-1
010100112,4,14
010100120,0,73
010100121,0,19
010100122,0,19
010100200,8,488
010100201,7,90
010100202,7,86
010100210,4,79
010100211,4,19
010100212,4,19
010100220,8,80
010100221,5,20
010100222,-2,1
010101000,4,381
010101001,4,44
010101002,4,73
010101010,4,61
010101011,6,9
010101012,4,19
010101020,4,67
010101021,4,14
010101022,4,17
010101100,4,44
010101101,7,4
010101102,4,14
010101110,8,9
010101111,-3,-1
010101112,4,4
010101120,4,14
010101121,4,3
010101122,4,4
010101200,4,73
010101201,4,14
010101202,4,17
010101210,4,19
010101211,4,4
010101212,4,5
010101220,4,17
010101221,4,4
010101222,-2,1
010102000,8,440
010102001,7,90
010102002,7,86
010102010,4,67
010102011,6,14
010102012,4,17
010102020,8,72
010102021,6,12
010102022,6,18
010102100,0,67
010102101,7,14
010102102,0,17
010102110,8,9
010102111,-3,-1
010102112,4,4
010102120,0,11
010102121,0,5
010102122,0,5
010102200,8,84
010102201,7,16
010102202,7,18
010102210,4,15
010102211,4,5
010102212,4,5
010102220,8,13
010102221,4,4
010102222,-2,1
010110000,7,162
010110001,7,27
010110002,7,38
010110010,-3,-1
010110011,-3,-1
010110012,-3,-1
010110020,5,61
010110021,5,14
010110022,5,17
010110100,7,16
010110101,7,4
010110102,7,4
010110110,-3,-1
010110111,-3,-1
010110112,-3,-1
010110120,5,9
010110121,5,3
010110122,5,3
010110200,7,44
010110201,7,9
010110202,7,12
010110210,-3,-1
010110211,-3,-1
010110212,-3,-1
010110220,5,13
010110221,5,4
010110222,-2,1
010111000,-3,-1
010111001,-3,-1
010111002,-3,-1
010111010,-3,-1
010111011,-3,-1
010111012,-3,-1
010111020,-3,-1
010111021,-3,-1
010111022,-3,-1
010111100,-3,-1
010111101,-3,-1
010111102,-3,-1
010111110,-3,-1
010111111,-3,-1
010111112,-3,-1
010111120,-3,-1
010111121,-3,-1
010111122,-3,-1
010111200,-3,-1
010111201,-3,-1
010111202,-3,-1
010111210,-3,-1
010111211,-3,-1
010111212,-3,-1
010111220,-3,-1
010111221,-3,-1
010111222,-3,-1
010112000,7,61
010112001,7,14
010112002,7,17
010112010,-3,-1
010112011,-3,-1
010112012,-3,-1
010112020,8,16
010112021,0,5
010112022,6,6
010112100,7,9
010112101,7,3
010112102,7,3
010112110,-3,-1
010112111,-3,-1
010112112,-3,-1
010112120,2,4
010112121,2,2
010112122,2,2
010112200,7,15
010112201,7,4
010112202,7,5
010112210,-3,-1
010112211,-3,-1
010112212,-3,-1
010112220,8,4
010112221,0,1
010112222,-2,1
010120000,8,484
010120001,7,96
010120002,7,88
010120010,8,102
010120011,6,19
010120012,6,21
010120020,8,84
010120021,6,16
010120022,6,18
010120100,0,79
010120101,7,14
010120102,0,16
010120110,8,14
010120111,-3,-1
010120112,0,5
010120120,0,11
010120121,0,5
010120122,0,5
010120200,8,82
010120201,7,17
010120202,7,15
010120210,8,17
010120211,5,6
010120212,5,6
010120220,8,14
010120221,5,6
010120222,-2,1
010121000,8,102
010121001,2,19
010121002,7,21
010121010,8,24
010121011,6,4
010121012,6,6
010121020,8,20
010121021,2,5
010121022,6,6
010121100,0,19
010121101,7,3
010121102,0,5
010121110,8,4
010121111,-3,-1
010121112,0,2
010121120,0,5
010121121,2,2
010121122,0,2
010121200,8,21
010121201,2,5
010121202,7,6
010121210,8,6
010121211,2,2
010121212,2,2
010121220,8,6
010121221,2,2
010121222,-2,1
010122000,8,84
010122001,7,16
010122002,7,18
010122010,8,20
010122011,6,5
010122012,6,6
010122020,8,16
010122021,6,4
010122022,6,6
010122100,0,15
010122101,7,4
010122102,0,5
010122110,8,4
010122111,-3,-1
010122112,0,2
010122120,0,3
010122121,0,1
010122122,0,2
010122200,8,17
010122201,7,4
010122202,7,6
010122210,8,4
010122211,2,1
010122212,2,2
010122220,8,4
010122221,2,1
010122222,-2,1
010200000,8,2948
010200001,7,416
010200002,7,464
010200010,4,357
010200011,6,44
010200012,4,67
010200020,8,472
010200021,6,78
010200022,6,72
010200100,8,400
010200101,7,61
010200102,7,78
010200110,8,50
010200111,-3,-1
010200112,4,15
010200120,8,72
010200121,5,16
010200122,5,16
010200200,8,417
010200201,7,80
010200202,7,72
010200210,4,67
010200211,4,17
010200212,4,17
010200220,8,76
010200221,5,21
010200222,-2,1
010201000,8,440
010201001,2,67
010201002,7,84
010201010,4,67
010201011,6,9
010201012,4,15
010201020,8,72
010201021,2,11
010201022,6,13
010201100,8,90
010201101,7,14
010201102,7,16
010201110,8,14
010201111,-3,-1
010201112,4,5
010201120,8,12
010201121,2,5
010201122,4,4
010201200,8,86
010201201,2,17
010201202,7,18
010201210,4,17
010201211,4,4
010201212,4,5
010201220,8,18
010201221,2,5
010201222,-2,1
010202000,8,405
010202001,7,80
010202002,7,72
010202010,4,57
010202011,6,12
010202012,4,14
010202020,8,84
010202021,6,17
010202022,6,15
010202100,8,80
010202101,7,17
010202102,7,18
010202110,8,12
010202111,-3,-1
010202112,4,5
010202120,8,17
010202121,4,6
010202122,4,6
010202200,8,72
010202201,7,18
010202202,7,12
010202210,4,14
010202211,4,5
010202212,4,5
010202220,8,15
010202221,4,6
010202222,-2,1
010210000,7,297
010210001,7,44
010210002,7,61
010210010,-3,-1
010210011,-3,-1
010210012,-3,-1
010210020,8,78
010210021,0,15
010210022,6,17
010210100,7,50
010210101,7,9
010210102,7,10
010210110,-3,-1
010210111,-3,-1
010210112,-3,-1
010210120,2,11
010210121,2,4
010210122,2,3
010210200,7,61
010210201,7,12
010210202,7,14
010210210,-3,-1
010210211,-3,-1
010210212,-3,-1
010210220,8,18
010210221,0,5
